job_id,user,num_gpu,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
19564,vc_ee9e8c,8,10101,6762,alexnet,1097,6,1899,10,0,strict
19565,vc_6214e9,1,13799,6751,resnet101,29,14,13799,10,1,best
19566,vc_b436b2,1,11127,7837,inception_v3,23,17,11127,10,1,best
19567,vc_0e4a51,1,12081,2590,mobilenet_v2,24,14,39,10,0,strict
19568,vc_b436b2,1,19688,6446,vgg16,35,5,52,10,0,strict
19569,vc_e13805,1,12788,5251,mobilenet_v2,31,5,52,10,0,strict
19570,vc_0e4a51,1,13798,7688,inception_v3,28,5,13798,10,1,best
19571,vc_ee9e8c,1,5912,1552,inception_v3,3845,19,4348,10,0,strict
19572,vc_0e4a51,1,14438,1499,alexnet,20,13,82,10,0,strict
19573,vc_6214e9,4,20073,3319,inception_v3,22,5,20073,10,1,best
19574,vc_7f04ca,1,14421,1159,mobilenet_v2,20,14,14421,10,1,best
19575,vc_11cb48,1,15269,5375,alexnet,402,12,511,10,0,strict
19576,vc_0e4a51,1,7111,6317,mobilenet_v2,26,19,89,10,0,strict
19577,vc_6c71a0,1,8363,7666,vgg16,24,20,97,10,0,strict
19578,vc_6214e9,1,14443,5762,resnet101,27,17,77,10,0,strict
19579,vc_7f04ca,1,6814,2115,mobilenet_v2,87,12,206,10,0,strict
19580,vc_7f04ca,1,17156,1019,inception_v3,30,11,17156,10,1,best
19581,vc_11cb48,4,16415,5984,vgg16,2233,12,3805,10,0,strict
19582,vc_6c71a0,1,11125,4960,mobilenet_v2,27,12,95,10,0,strict
19583,vc_11cb48,1,12081,9332,resnet101,23,21,12081,10,1,best
19584,vc_6c71a0,1,7420,3016,alexnet,28,19,7420,10,1,best
19585,vc_0e4a51,1,17640,435,alexnet,32,19,17640,10,1,best
19586,vc_103959,1,7412,9980,resnet101,105,24,208,10,0,strict
19587,vc_2869ce,1,8554,2722,inception_v3,746,17,986,10,0,strict
19588,vc_ee9e8c,4,15052,7287,alexnet,763,5,1388,10,0,strict
19589,vc_b436b2,1,14438,2405,inception_v3,28,10,82,10,0,strict
19590,vc_e13805,1,1594,3199,vgg16,39,16,86,10,0,strict
19591,vc_11cb48,1,14127,8662,inception_v3,24,5,14127,10,1,best
19592,vc_103959,1,3889,1036,alexnet,69,5,131,10,0,strict
19593,vc_ee9e8c,1,2357,3616,resnet101,324,8,583,10,0,strict
19594,vc_6214e9,1,11276,1166,inception_v3,46,5,64,10,0,strict
19595,vc_11cb48,1,13700,761,alexnet,28,11,13700,10,1,best
19596,vc_6214e9,1,2361,3677,alexnet,224,6,279,10,0,strict
19597,vc_2869ce,1,7511,3431,inception_v3,104,17,169,10,0,strict
19598,vc_ee9e8c,1,15850,892,vgg16,22,22,50,10,0,strict
19599,vc_2869ce,1,10261,589,mobilenet_v2,106,8,10261,10,1,best
19600,vc_e13805,1,8363,7551,mobilenet_v2,22,20,8363,10,1,best
19601,vc_ee9e8c,1,10080,5745,inception_v3,79,14,10080,10,1,best
19602,vc_103959,1,282,5764,inception_v3,85,8,138,10,0,strict
19603,vc_2869ce,1,8238,319,mobilenet_v2,309,17,8238,10,1,best
19604,vc_b436b2,1,7490,4421,alexnet,59,24,130,10,0,strict
19605,vc_ee9e8c,1,14411,3364,inception_v3,30,22,14411,10,1,best
19606,vc_6c71a0,8,12895,1697,inception_v3,553,5,1085,10,0,strict
19607,vc_2869ce,1,3860,9613,mobilenet_v2,1628,8,3860,10,1,best
19608,vc_0e4a51,1,1496,8232,vgg16,39,5,64,10,0,strict
19609,vc_2869ce,1,243,6043,vgg16,286,16,537,10,0,strict
19610,vc_11cb48,1,11055,6889,resnet101,35,9,105,10,0,strict
19611,vc_103959,8,15958,4118,mobilenet_v2,2850,5,3422,10,0,strict
19612,vc_11cb48,1,13875,6452,vgg16,394,5,705,10,0,strict
19613,vc_0e4a51,1,1,1584,resnet101,173,25,1,10,1,best
19614,vc_6c71a0,1,18779,6703,vgg16,270,8,481,10,0,strict
19615,vc_7f04ca,1,13085,4241,inception_v3,36,5,55,10,0,strict
19616,vc_ee9e8c,1,11521,8831,mobilenet_v2,28,14,59,10,0,strict
19617,vc_6214e9,1,17245,8396,inception_v3,59,21,95,10,0,strict
19618,vc_e13805,1,849,8859,inception_v3,98,17,171,10,0,strict
19619,vc_2869ce,4,19893,3904,resnet101,26,12,87,10,0,strict
19620,vc_0e4a51,1,212,5820,mobilenet_v2,30,7,88,10,0,strict
19621,vc_7f04ca,1,14127,6616,vgg16,20,17,14127,10,1,best
19622,vc_0e4a51,1,19937,2279,resnet101,20,5,19937,10,1,best
19623,vc_0e4a51,1,1015,338,inception_v3,121,24,1015,10,1,best
19624,vc_6214e9,1,13874,965,vgg16,394,5,526,10,0,strict
19625,vc_ed69ec,1,19689,8901,inception_v3,42,25,111,10,0,strict
19626,vc_ee9e8c,1,14439,1146,alexnet,20,13,81,10,0,strict
19627,vc_6c71a0,1,13087,4959,alexnet,26,8,53,10,0,strict
19628,vc_2869ce,1,3293,7978,mobilenet_v2,35,6,67,10,0,strict
19629,vc_6c71a0,1,13916,2657,mobilenet_v2,27,20,64,10,0,strict
19630,vc_e13805,1,12310,721,resnet101,35,10,110,10,0,strict
19631,vc_0e4a51,1,12789,2253,resnet101,50,19,12789,10,1,best
19632,vc_2869ce,1,1432,4887,resnet101,40,5,128,10,0,strict
19633,vc_0e4a51,1,13461,3881,mobilenet_v2,32,5,13461,10,1,best
19634,vc_ed69ec,1,1433,5254,resnet101,39,10,127,10,0,strict
19635,vc_b436b2,1,7616,5977,alexnet,221,24,364,10,0,strict
19636,vc_6214e9,1,8130,4772,inception_v3,42,5,90,10,0,strict
19637,vc_103959,1,239,6721,vgg16,97,8,181,10,0,strict
19638,vc_6214e9,1,1588,4920,inception_v3,3185,22,4832,10,0,strict
19639,vc_6c71a0,1,15567,626,mobilenet_v2,107,12,213,10,0,strict
19640,vc_b436b2,8,17099,2881,vgg16,48,5,121,10,0,strict
19641,vc_2869ce,1,63,4968,vgg16,127,5,177,10,0,strict
19642,vc_2869ce,1,13088,9619,mobilenet_v2,22,15,52,10,0,strict
19643,vc_11cb48,1,10079,7479,mobilenet_v2,68,21,10079,10,1,best
19644,vc_b436b2,1,14422,8851,mobilenet_v2,24,24,38,10,0,strict
19645,vc_e13805,1,1944,5403,vgg16,1576,5,2316,10,0,strict
19646,vc_103959,1,13897,7626,alexnet,20,10,83,10,0,strict
19647,vc_2869ce,1,15847,413,inception_v3,21,20,15847,10,1,best
19648,vc_0e4a51,1,1379,8293,mobilenet_v2,58,17,1379,10,1,best
19649,vc_ed69ec,1,13552,699,alexnet,36,5,13552,10,1,best
19650,vc_b436b2,1,13201,5013,mobilenet_v2,369,8,719,10,0,strict
19651,vc_b436b2,1,3746,3433,vgg16,98,22,154,10,0,strict
19652,vc_103959,1,5545,1619,inception_v3,57,16,95,10,0,strict
19653,vc_e13805,1,73,6375,vgg16,325,18,647,10,0,strict
19654,vc_11cb48,1,11492,8199,alexnet,132,25,11492,10,1,best
19655,vc_6214e9,1,12309,6950,vgg16,31,19,12309,10,1,best
19656,vc_11cb48,1,1478,2069,vgg16,38,14,1478,10,1,best
19657,vc_7f04ca,1,819,2164,alexnet,58,18,141,10,0,strict
19658,vc_b436b2,1,3299,2935,resnet101,41,18,61,10,0,strict
19659,vc_ee9e8c,1,6688,9434,inception_v3,106,7,212,10,0,strict
19660,vc_ed69ec,4,6718,6718,vgg16,4316,11,4922,10,0,strict
19661,vc_2869ce,1,5605,1880,mobilenet_v2,53,23,155,10,0,strict
19662,vc_b436b2,1,5687,3548,vgg16,102,14,193,10,0,strict
19663,vc_b436b2,4,4870,8588,vgg16,1777,5,2630,10,0,strict
19664,vc_0e4a51,1,1474,3030,vgg16,42,24,1474,10,1,best
19665,vc_103959,0,12141,5389,alexnet,49,9,12141,10,1,best
19666,vc_11cb48,1,931,4304,vgg16,57,22,89,10,0,strict
19667,vc_7f04ca,1,11637,6963,inception_v3,25,5,63,10,0,strict
19668,vc_ee9e8c,1,8831,421,inception_v3,188,13,349,10,0,strict
19669,vc_e13805,1,5544,1872,vgg16,58,5,5544,10,1,best
19670,vc_6214e9,1,3223,4919,inception_v3,33,21,3223,10,1,best
19671,vc_6c71a0,1,7475,9374,vgg16,100,19,205,10,0,strict
19672,vc_ee9e8c,4,12200,5055,alexnet,967,5,12200,10,1,best
19673,vc_ed69ec,1,18765,5089,alexnet,309,5,555,10,0,strict
19674,vc_ed69ec,1,14411,8573,mobilenet_v2,26,10,49,10,0,strict
19675,vc_7f04ca,1,9294,5478,inception_v3,241,5,426,10,0,strict
19676,vc_ed69ec,1,13919,5180,vgg16,22,17,61,10,0,strict
19677,vc_6c71a0,4,19865,1009,resnet101,274,16,415,10,0,strict
19678,vc_2869ce,1,13,4599,resnet101,86,5,13,10,1,best
19679,vc_11cb48,1,88,3720,mobilenet_v2,86,24,88,10,1,best
19680,vc_0e4a51,8,6667,5518,resnet101,1442,5,2873,10,0,strict
19681,vc_2869ce,1,5601,5002,vgg16,89,22,219,10,0,strict
19682,vc_11cb48,1,18844,1153,inception_v3,427,25,656,10,0,strict
19683,vc_ed69ec,1,1045,7122,mobilenet_v2,57,7,95,10,0,strict
19684,vc_103959,1,15286,7107,mobilenet_v2,39,5,74,10,0,strict
19685,vc_0e4a51,1,931,6000,inception_v3,56,5,931,10,1,best
19686,vc_e13805,1,17640,2007,inception_v3,27,6,17640,10,1,best
19687,vc_6214e9,1,837,6061,resnet101,61,5,123,10,0,strict
19688,vc_ee9e8c,1,3301,9474,alexnet,34,8,59,10,0,strict
19689,vc_ed69ec,1,13552,125,vgg16,36,18,68,10,0,strict
19690,vc_2869ce,1,15826,7906,alexnet,1120,22,2114,10,0,strict
19691,vc_0e4a51,1,1505,2127,vgg16,68,12,115,10,0,strict
19692,vc_2869ce,1,11632,5429,mobilenet_v2,22,12,68,10,0,strict
19693,vc_ee9e8c,1,15860,5443,vgg16,25,8,100,10,0,strict
19694,vc_6c71a0,1,1348,9393,resnet101,41,5,1348,10,1,best
19695,vc_6214e9,1,13797,9031,inception_v3,20,5,13797,10,1,best
19696,vc_6c71a0,1,9778,981,mobilenet_v2,88,17,9778,10,1,best
19697,vc_6214e9,1,12310,2761,mobilenet_v2,28,5,50,10,0,strict
19698,vc_2869ce,1,1344,252,alexnet,67,23,96,10,0,strict
19699,vc_2869ce,1,1409,4391,resnet101,41,22,91,10,0,strict
19700,vc_e13805,1,15156,3189,mobilenet_v2,96,11,204,10,0,strict
19701,vc_6c71a0,1,11485,5298,inception_v3,40,5,95,10,0,strict
19702,vc_11cb48,1,972,6763,vgg16,58,23,972,10,1,best
19703,vc_b436b2,1,11298,6000,mobilenet_v2,37,10,102,10,0,strict
19704,vc_6214e9,1,2049,6294,vgg16,808,21,2049,10,1,best
19705,vc_7f04ca,1,2892,898,inception_v3,147,13,2892,10,1,best
19706,vc_6c71a0,4,15052,5640,alexnet,763,6,15052,10,1,best
19707,vc_0e4a51,1,10047,7455,vgg16,1580,6,10047,10,1,best
19708,vc_11cb48,1,5603,7253,alexnet,53,11,157,10,0,strict
19709,vc_11cb48,1,11503,1285,inception_v3,27,16,11503,10,1,best
19710,vc_ee9e8c,1,3435,4310,inception_v3,136,5,285,10,0,strict
19711,vc_e13805,1,3718,6991,vgg16,291,9,482,10,0,strict
19712,vc_e13805,1,8237,2916,inception_v3,250,22,403,10,0,strict
19713,vc_2869ce,1,11588,7280,vgg16,26,22,112,10,0,strict
19714,vc_0e4a51,1,11288,2026,vgg16,28,5,52,10,0,strict
19715,vc_0e4a51,1,973,5321,inception_v3,61,6,973,10,1,best
19716,vc_0e4a51,1,19759,4422,alexnet,25,18,41,10,0,strict
19717,vc_ed69ec,1,13916,7056,mobilenet_v2,34,16,64,10,0,strict
19718,vc_6214e9,1,3637,3470,vgg16,1170,12,1463,10,0,strict
19719,vc_0e4a51,1,6917,2370,mobilenet_v2,171,22,6917,10,1,best
19720,vc_2869ce,4,19981,2956,mobilenet_v2,30,12,19981,10,1,best
19721,vc_7f04ca,1,11125,3738,resnet101,24,22,95,10,0,strict
19722,vc_2869ce,1,19082,9600,inception_v3,336,5,19082,10,1,best
19723,vc_ed69ec,1,3208,2588,mobilenet_v2,33,14,92,10,0,strict
19724,vc_6214e9,4,4866,9761,mobilenet_v2,1491,14,2034,10,0,strict
19725,vc_6214e9,1,1020,9770,mobilenet_v2,59,8,1020,10,1,best
19726,vc_ee9e8c,1,15862,2323,inception_v3,40,14,98,10,0,strict
19727,vc_11cb48,1,15713,5283,alexnet,22,5,67,10,0,strict
19728,vc_7f04ca,1,11285,386,resnet101,28,23,55,10,0,strict
19729,vc_0e4a51,1,7863,8506,mobilenet_v2,213,19,7863,10,1,best
19730,vc_0e4a51,1,88,9508,vgg16,218,5,332,10,0,strict
19731,vc_b436b2,1,838,7547,vgg16,57,18,122,10,0,strict
19732,vc_6c71a0,1,3429,806,resnet101,207,24,291,10,0,strict
19733,vc_6c71a0,1,3268,8054,mobilenet_v2,34,20,3268,10,1,best
19734,vc_7f04ca,1,7416,1289,inception_v3,97,22,204,10,0,strict
19735,vc_ed69ec,1,12084,2562,resnet101,33,15,96,10,0,strict
19736,vc_0e4a51,1,11633,1205,inception_v3,31,5,67,10,0,strict
19737,vc_ed69ec,1,12142,3263,inception_v3,21,5,38,10,0,strict
19738,vc_ee9e8c,1,3228,6559,mobilenet_v2,34,5,3228,10,1,best
19739,vc_ee9e8c,1,3311,2116,alexnet,33,5,3311,10,1,best
19740,vc_2869ce,1,7392,2043,resnet101,100,5,168,10,0,strict
19741,vc_e13805,1,829,6861,alexnet,59,6,131,10,0,strict
19742,vc_b436b2,1,1049,4316,inception_v3,155,12,271,10,0,strict
19743,vc_6214e9,1,1404,6155,inception_v3,41,25,96,10,0,strict
19744,vc_7f04ca,1,13556,6722,mobilenet_v2,25,16,13556,10,1,best
19745,vc_6214e9,1,1345,7983,resnet101,68,12,155,10,0,strict
19746,vc_e13805,1,121,3030,inception_v3,45,20,119,10,0,strict
19747,vc_ee9e8c,1,18663,7170,inception_v3,21,22,18663,10,1,best
19748,vc_ee9e8c,1,13915,2094,inception_v3,34,6,65,10,0,strict
19749,vc_6214e9,1,19939,230,vgg16,24,17,101,10,0,strict
19750,vc_b436b2,1,983,6863,vgg16,99,16,157,10,0,strict
19751,vc_b436b2,1,2884,902,inception_v3,138,16,176,10,0,strict
19752,vc_6c71a0,1,128,590,vgg16,45,5,128,10,1,best
19753,vc_b436b2,1,14422,7141,mobilenet_v2,24,21,98,10,0,strict
19754,vc_0e4a51,1,17839,4376,resnet101,55,17,101,10,0,strict
19755,vc_7f04ca,1,135,9136,inception_v3,69,12,165,10,0,strict
19756,vc_6214e9,1,17588,8207,alexnet,70,20,112,10,0,strict
19757,vc_6214e9,1,11363,1560,vgg16,42,8,97,10,0,strict
19758,vc_11cb48,1,92,9495,resnet101,86,5,208,10,0,strict
19759,vc_ee9e8c,1,1472,902,inception_v3,41,21,1472,10,1,best
19760,vc_0e4a51,1,59,2245,mobilenet_v2,412,23,59,10,1,best
19761,vc_6c71a0,1,19082,3145,vgg16,65,20,118,10,0,strict
19762,vc_6214e9,1,10077,8835,mobilenet_v2,161,15,303,10,0,strict
19763,vc_ed69ec,1,1015,7425,resnet101,69,5,125,10,0,strict
19764,vc_6c71a0,1,12786,4162,inception_v3,53,12,12786,10,1,best
19765,vc_7f04ca,1,13872,6073,vgg16,72,21,168,10,0,strict
19766,vc_7f04ca,1,2884,7832,inception_v3,138,22,296,10,0,strict
19767,vc_e13805,1,13087,6718,resnet101,23,5,53,10,0,strict
19768,vc_6c71a0,1,14292,9364,alexnet,21,18,48,10,0,strict
19769,vc_b436b2,1,9332,8398,resnet101,23,6,88,10,0,strict
19770,vc_0e4a51,1,1347,2907,mobilenet_v2,42,11,93,10,0,strict
19771,vc_ee9e8c,1,14413,5220,inception_v3,21,5,47,10,0,strict
19772,vc_6214e9,1,852,9022,alexnet,130,7,228,10,0,strict
19773,vc_6c71a0,1,14411,2874,inception_v3,37,11,109,10,0,strict
19774,vc_ee9e8c,1,8532,2919,alexnet,2867,5,3588,10,0,strict
19775,vc_11cb48,1,11277,8692,alexnet,256,8,11277,10,1,best
19776,vc_11cb48,1,3279,7832,inception_v3,35,16,81,10,0,strict
19777,vc_7f04ca,1,16973,3347,inception_v3,21,5,67,10,0,strict
19778,vc_7f04ca,1,14338,3847,mobilenet_v2,25,18,62,10,0,strict
19779,vc_6c71a0,1,11367,7971,mobilenet_v2,24,5,11367,10,1,best
19780,vc_0e4a51,16,8860,6932,mobilenet_v2,1654,20,8860,10,1,best
19781,vc_b436b2,1,931,5636,vgg16,57,13,149,10,0,strict
19782,vc_2869ce,1,1604,1480,vgg16,40,15,136,10,0,strict
19783,vc_6214e9,1,89,772,inception_v3,87,5,151,10,0,strict
19784,vc_b436b2,1,334,352,vgg16,84,7,146,10,0,strict
19785,vc_0e4a51,1,15288,2132,inception_v3,21,7,72,10,0,strict
19786,vc_103959,1,8236,2159,vgg16,323,5,8236,10,1,best
19787,vc_0e4a51,1,2878,394,inception_v3,143,5,2878,10,1,best
19788,vc_7f04ca,1,11466,1428,mobilenet_v2,148,16,294,10,0,strict
19789,vc_103959,1,7393,1597,resnet101,209,6,7393,10,1,best
19790,vc_11cb48,1,280,2555,vgg16,86,9,140,10,0,strict
19791,vc_2869ce,1,8641,1813,resnet101,102,11,239,10,0,strict
19792,vc_0e4a51,1,19080,888,inception_v3,71,5,180,10,0,strict
19793,vc_2869ce,1,13466,6815,alexnet,30,14,34,10,0,strict
19794,vc_b436b2,1,7158,6037,mobilenet_v2,147,15,282,10,0,strict
19795,vc_7f04ca,1,4,8641,alexnet,222,19,296,10,0,strict
19796,vc_6214e9,1,9091,5127,mobilenet_v2,527,15,809,10,0,strict
19797,vc_2869ce,1,16022,3319,mobilenet_v2,141,16,298,10,0,strict
19798,vc_11cb48,1,7390,5218,mobilenet_v2,97,5,170,10,0,strict
19799,vc_ed69ec,1,101,8092,vgg16,176,5,259,10,0,strict
19800,vc_ee9e8c,1,16488,1921,resnet101,84,21,132,10,0,strict
19801,vc_2869ce,1,16962,9500,inception_v3,152,17,318,10,0,strict
19802,vc_b436b2,1,3277,9529,alexnet,35,13,83,10,0,strict
19803,vc_103959,1,15335,628,vgg16,23,11,85,10,0,strict
19804,vc_b436b2,1,2348,9027,alexnet,220,5,412,10,0,strict
19805,vc_2869ce,1,17301,1496,inception_v3,23,23,39,10,0,strict
19806,vc_b436b2,1,13201,9645,resnet101,463,20,539,10,0,strict
19807,vc_11cb48,1,15567,4356,resnet101,103,5,15567,10,1,best
19808,vc_6214e9,1,1504,7909,alexnet,42,5,1504,10,1,best
19809,vc_ed69ec,4,12197,263,resnet101,1914,13,3403,10,0,strict
19810,vc_11cb48,16,13897,4312,inception_v3,3253,5,4943,10,0,strict
19811,vc_ee9e8c,1,311,5843,inception_v3,222,19,289,10,0,strict
19812,vc_2869ce,1,126,7094,mobilenet_v2,76,10,114,10,0,strict
19813,vc_6214e9,1,1382,2515,alexnet,41,5,118,10,0,strict
19814,vc_6c71a0,1,12310,5228,inception_v3,33,15,110,10,0,strict
19815,vc_7f04ca,1,11488,8966,alexnet,24,10,92,10,0,strict
19816,vc_0e4a51,4,10042,549,vgg16,1589,20,10042,10,1,best
19817,vc_e13805,1,17841,2753,alexnet,23,9,39,10,0,strict
19818,vc_b436b2,1,73,625,resnet101,85,16,167,10,0,strict
19819,vc_11cb48,4,7003,1370,mobilenet_v2,27,5,77,10,0,strict
19820,vc_11cb48,1,12136,8255,inception_v3,22,15,44,10,0,strict
19821,vc_ee9e8c,1,12309,2626,alexnet,37,23,111,10,0,strict
19822,vc_ee9e8c,1,6687,997,resnet101,109,5,153,10,0,strict
19823,vc_11cb48,1,11510,1157,vgg16,20,18,70,10,0,strict
19824,vc_7f04ca,1,16502,5031,alexnet,152,25,298,10,0,strict
19825,vc_2869ce,1,17842,5304,inception_v3,46,12,98,10,0,strict
19826,vc_0e4a51,8,10994,2976,inception_v3,340,19,646,10,0,strict
19827,vc_7f04ca,1,13553,5244,vgg16,20,5,67,10,0,strict
19828,vc_ee9e8c,1,1468,1295,inception_v3,39,9,92,10,0,strict
19829,vc_6214e9,1,18637,4841,vgg16,22,13,83,10,0,strict
19830,vc_ed69ec,1,7395,163,mobilenet_v2,215,5,7395,10,1,best
19831,vc_6c71a0,1,17842,4889,inception_v3,25,16,17842,10,1,best
19832,vc_7f04ca,1,3195,9290,inception_v3,34,24,45,10,0,strict
19833,vc_11cb48,1,11111,6398,inception_v3,22,14,11111,10,1,best
19834,vc_6214e9,1,3436,5445,resnet101,140,15,224,10,0,strict
19835,vc_103959,1,19560,3095,vgg16,324,16,420,10,0,strict
19836,vc_b436b2,1,17091,5354,alexnet,20,11,69,10,0,strict
19837,vc_2869ce,1,13555,9609,resnet101,25,9,13555,10,1,best
19838,vc_6214e9,1,13915,9079,alexnet,30,7,65,10,0,strict
19839,vc_11cb48,1,1475,8967,mobilenet_v2,41,13,85,10,0,strict
19840,vc_ee9e8c,1,864,3188,resnet101,57,21,156,10,0,strict
19841,vc_6c71a0,1,7213,4106,vgg16,198,5,407,10,0,strict
19842,vc_6214e9,1,583,9002,mobilenet_v2,102,5,583,10,1,best
19843,vc_11cb48,1,11277,6447,mobilenet_v2,47,5,11277,10,1,best
19844,vc_e13805,1,925,8320,inception_v3,58,19,925,10,1,best
19845,vc_e13805,1,3315,4893,alexnet,35,19,3315,10,1,best
19846,vc_b436b2,1,7573,3872,resnet101,167,24,347,10,0,strict
19847,vc_ee9e8c,1,5737,7248,resnet101,1074,25,1943,10,0,strict
19848,vc_6c71a0,1,860,4569,vgg16,99,18,860,10,1,best
19849,vc_6c71a0,1,13551,1937,alexnet,43,22,129,10,0,strict
19850,vc_11cb48,1,16201,8330,inception_v3,84,5,119,10,0,strict
19851,vc_e13805,1,14410,8089,mobilenet_v2,36,5,50,10,0,strict
19852,vc_6c71a0,1,16962,2039,resnet101,158,15,258,10,0,strict
19853,vc_6214e9,1,11631,8913,vgg16,33,23,69,10,0,strict
19854,vc_0e4a51,1,12135,6902,inception_v3,23,11,45,10,0,strict
19855,vc_b436b2,1,14410,5335,vgg16,28,7,14410,10,1,best
19856,vc_ed69ec,1,12312,2199,mobilenet_v2,20,10,48,10,0,strict
19857,vc_e13805,1,7637,3384,resnet101,102,5,7637,10,1,best
19858,vc_e13805,1,13796,9886,vgg16,21,15,64,10,0,strict
19859,vc_ee9e8c,1,103,9235,vgg16,47,18,103,10,1,best
19860,vc_7f04ca,4,16415,6066,mobilenet_v2,2233,14,2965,10,0,strict
19861,vc_11cb48,1,18525,7369,inception_v3,1055,25,1935,10,0,strict
19862,vc_6c71a0,1,997,4725,alexnet,57,6,143,10,0,strict
19863,vc_0e4a51,2,9559,8005,mobilenet_v2,68,5,101,10,0,strict
19864,vc_7f04ca,1,3292,1776,inception_v3,36,25,128,10,0,strict
19865,vc_7f04ca,1,7656,2257,vgg16,99,13,204,10,0,strict
19866,vc_6c71a0,1,7251,687,alexnet,112,5,189,10,0,strict
19867,vc_ee9e8c,4,4305,4060,alexnet,3091,25,4095,10,0,strict
19868,vc_ee9e8c,1,5652,7689,inception_v3,2189,6,5652,10,1,best
19869,vc_ee9e8c,1,19936,8045,vgg16,24,25,44,10,0,strict
19870,vc_7f04ca,1,19689,9568,inception_v3,24,8,19689,10,1,best
19871,vc_2869ce,1,11269,3040,mobilenet_v2,40,13,11269,10,1,best
19872,vc_ed69ec,1,14340,6740,mobilenet_v2,25,5,14340,10,1,best
19873,vc_6214e9,1,15332,9796,vgg16,22,7,88,10,0,strict
19874,vc_0e4a51,1,982,7403,mobilenet_v2,56,5,98,10,0,strict
19875,vc_0e4a51,1,2889,5392,vgg16,160,15,231,10,0,strict
19876,vc_6214e9,1,111,1247,alexnet,85,16,129,10,0,strict
19877,vc_b436b2,1,7487,8736,vgg16,100,17,193,10,0,strict
19878,vc_ed69ec,1,17274,9354,mobilenet_v2,23,5,17274,10,1,best
19879,vc_0e4a51,1,919,3806,alexnet,60,21,919,10,1,best
19880,vc_6214e9,1,13899,6428,inception_v3,23,16,81,10,0,strict
19881,vc_6214e9,1,7489,7350,resnet101,103,7,251,10,0,strict
19882,vc_11cb48,1,19560,214,vgg16,324,8,19560,10,1,best
19883,vc_0e4a51,1,232,9552,resnet101,84,25,232,10,1,best
19884,vc_ed69ec,1,16960,5008,alexnet,160,16,16960,10,1,best
19885,vc_ee9e8c,1,3200,9474,vgg16,34,25,100,10,0,strict
19886,vc_6c71a0,1,2274,1303,vgg16,20,13,2274,10,1,best
19887,vc_7f04ca,1,7504,5712,inception_v3,159,10,296,10,0,strict
19888,vc_7f04ca,1,3269,7230,resnet101,175,18,331,10,0,strict
19889,vc_2869ce,1,17842,1097,inception_v3,41,5,98,10,0,strict
19890,vc_6c71a0,1,57,5874,resnet101,86,5,183,10,0,strict
19891,vc_6214e9,1,3226,2736,alexnet,33,5,3226,10,1,best
19892,vc_11cb48,1,8564,8151,resnet101,144,21,8564,10,1,best
19893,vc_ee9e8c,1,18859,1891,mobilenet_v2,396,12,521,10,0,strict
19894,vc_e13805,1,13555,5891,mobilenet_v2,20,6,65,10,0,strict
19895,vc_ed69ec,1,14414,1264,inception_v3,21,7,46,10,0,strict
19896,vc_ed69ec,1,3320,6319,resnet101,33,18,100,10,0,strict
19897,vc_6214e9,1,3886,8044,mobilenet_v2,70,13,134,10,0,strict
19898,vc_0e4a51,1,13919,1340,resnet101,30,20,61,10,0,strict
19899,vc_6c71a0,1,19759,3861,resnet101,31,5,19759,10,1,best
19900,vc_6214e9,1,11604,4100,inception_v3,1546,13,11604,10,1,best
19901,vc_0e4a51,1,7341,3164,inception_v3,98,14,159,10,0,strict
19902,vc_ed69ec,1,3292,7121,mobilenet_v2,35,5,68,10,0,strict
19903,vc_b436b2,1,3201,789,mobilenet_v2,57,10,3201,10,1,best
19904,vc_7f04ca,1,15781,122,alexnet,20,9,59,10,0,strict
19905,vc_0e4a51,4,20024,6462,resnet101,314,6,20024,10,1,best
19906,vc_11cb48,1,34,3859,mobilenet_v2,175,20,266,10,0,strict
19907,vc_6214e9,1,1327,7348,inception_v3,62,5,113,10,0,strict
19908,vc_6214e9,1,8236,8060,resnet101,324,18,8236,10,1,best
19909,vc_e13805,1,18859,1830,inception_v3,396,21,701,10,0,strict
19910,vc_103959,1,11490,467,mobilenet_v2,22,18,11490,10,1,best
19911,vc_7f04ca,1,823,5433,resnet101,100,5,197,10,0,strict
19912,vc_0e4a51,1,6908,4413,inception_v3,225,17,412,10,0,strict
19913,vc_ed69ec,1,6695,3368,inception_v3,139,5,265,10,0,strict
19914,vc_2869ce,1,3221,7020,mobilenet_v2,34,5,3221,10,1,best
19915,vc_ed69ec,1,14689,2864,alexnet,244,22,491,10,0,strict
19916,vc_0e4a51,1,11492,7538,alexnet,26,12,88,10,0,strict
19917,vc_ed69ec,1,835,1486,inception_v3,98,8,125,10,0,strict
19918,vc_6214e9,1,13554,2035,mobilenet_v2,23,23,13554,10,1,best
19919,vc_0e4a51,1,13865,2462,vgg16,146,5,235,10,0,strict
19920,vc_ed69ec,1,17839,8653,vgg16,32,13,101,10,0,strict
19921,vc_e13805,1,1499,4742,alexnet,70,17,121,10,0,strict
19922,vc_0e4a51,1,10077,5748,alexnet,370,7,10077,10,1,best
19923,vc_103959,1,8363,8516,alexnet,24,12,8363,10,1,best
19924,vc_11cb48,1,3276,1597,mobilenet_v2,33,16,3276,10,1,best
19925,vc_b436b2,1,11369,2888,mobilenet_v2,34,5,91,10,0,strict
19926,vc_11cb48,1,8127,9715,inception_v3,44,17,8127,10,1,best
